DEPADM;DepBol;NomeDepBol;codRMet;CODMUN;MUN;SERIE_ANO;cod_per;periodo;co_comp;ds_comp;medprof
2;2;Rede Municipal;5;245;CAMPO LIMPO PAULISTA;5º Ano EF;9;GERAL;2;MATEMÁTICA;205
2;2;Rede Municipal;5;245;CAMPO LIMPO PAULISTA;5º Ano EF;9;GERAL;3;CIÊNCIAS;223,1
2;2;Rede Municipal;5;245;CAMPO LIMPO PAULISTA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;248,6
2;2;Rede Municipal;5;245;CAMPO LIMPO PAULISTA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;251,1
2;2;Rede Municipal;5;245;CAMPO LIMPO PAULISTA;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;275,4
2;2;Rede Municipal;5;245;CAMPO LIMPO PAULISTA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;248,6
2;2;Rede Municipal;5;245;CAMPO LIMPO PAULISTA;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,1
2;2;Rede Municipal;5;245;CAMPO LIMPO PAULISTA;9º Ano EF;9;GERAL;3;CIÊNCIAS;275,4
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;157,1
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;153,5
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;152,3
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;2º Ano EF;2;TARDE;2;MATEMÁTICA;156
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;154,9
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;2º Ano EF;9;GERAL;2;MATEMÁTICA;154,6
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;198,9
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;208,6
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;220,4
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;199,3
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;5º Ano EF;2;TARDE;2;MATEMÁTICA;208,3
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;5º Ano EF;2;TARDE;3;CIÊNCIAS;221,3
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;199
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;5º Ano EF;9;GERAL;2;MATEMÁTICA;208,5
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;5º Ano EF;9;GERAL;3;CIÊNCIAS;220,8
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;246,1
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;252
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;268,8
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;243,8
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;9º Ano EF;2;TARDE;2;MATEMÁTICA;254,1
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;9º Ano EF;2;TARDE;3;CIÊNCIAS;264,8
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;245,5
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;9º Ano EF;9;GERAL;2;MATEMÁTICA;252,6
2;2;Rede Municipal;4;246;CAMPOS DO JORDAO;9º Ano EF;9;GERAL;3;CIÊNCIAS;267,5
2;2;Rede Municipal;5;249;CANDIDO MOTA;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;153,9
2;2;Rede Municipal;5;249;CANDIDO MOTA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;159
2;2;Rede Municipal;5;249;CANDIDO MOTA;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;161,8
2;2;Rede Municipal;5;249;CANDIDO MOTA;2º Ano EF;2;TARDE;2;MATEMÁTICA;175
2;2;Rede Municipal;5;249;CANDIDO MOTA;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;159,1
2;2;Rede Municipal;5;249;CANDIDO MOTA;2º Ano EF;9;GERAL;2;MATEMÁTICA;169,4
2;2;Rede Municipal;5;249;CANDIDO MOTA;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;192,3
2;2;Rede Municipal;5;249;CANDIDO MOTA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;213,1
2;2;Rede Municipal;5;249;CANDIDO MOTA;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;215
2;2;Rede Municipal;5;249;CANDIDO MOTA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;207
2;2;Rede Municipal;5;249;CANDIDO MOTA;5º Ano EF;2;TARDE;2;MATEMÁTICA;234,4
2;2;Rede Municipal;5;249;CANDIDO MOTA;5º Ano EF;2;TARDE;3;CIÊNCIAS;239,8
2;2;Rede Municipal;5;249;CANDIDO MOTA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;194,8
2;2;Rede Municipal;5;249;CANDIDO MOTA;5º Ano EF;9;GERAL;2;MATEMÁTICA;216,7
2;2;Rede Municipal;5;249;CANDIDO MOTA;5º Ano EF;9;GERAL;3;CIÊNCIAS;219,2
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;216,2
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;2º Ano EF;2;TARDE;2;MATEMÁTICA;204,8
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;216,2
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;2º Ano EF;9;GERAL;2;MATEMÁTICA;204,8
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;200,3
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;5º Ano EF;2;TARDE;2;MATEMÁTICA;221,5
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;5º Ano EF;2;TARDE;3;CIÊNCIAS;218,6
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;200,3
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;5º Ano EF;9;GERAL;2;MATEMÁTICA;221,5
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;5º Ano EF;9;GERAL;3;CIÊNCIAS;218,6
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;259,4
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;250,9
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;272,6
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;259,4
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;9º Ano EF;9;GERAL;2;MATEMÁTICA;250,9
2;2;Rede Municipal;5;250;CANDIDO RODRIGUES;9º Ano EF;9;GERAL;3;CIÊNCIAS;272,6
2;2;Rede Municipal;5;251;CAPAO BONITO;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;194,8
2;2;Rede Municipal;5;251;CAPAO BONITO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;185,7
2;2;Rede Municipal;5;251;CAPAO BONITO;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;176,2
2;2;Rede Municipal;5;251;CAPAO BONITO;2º Ano EF;2;TARDE;2;MATEMÁTICA;176,3
2;2;Rede Municipal;5;251;CAPAO BONITO;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;177,2
2;2;Rede Municipal;5;251;CAPAO BONITO;2º Ano EF;9;GERAL;2;MATEMÁTICA;176,8
2;2;Rede Municipal;5;251;CAPAO BONITO;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;212,4
2;2;Rede Municipal;5;251;CAPAO BONITO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;224,1
2;2;Rede Municipal;5;251;CAPAO BONITO;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;232,1
2;2;Rede Municipal;5;251;CAPAO BONITO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;207
2;2;Rede Municipal;5;251;CAPAO BONITO;5º Ano EF;2;TARDE;2;MATEMÁTICA;214,4
2;2;Rede Municipal;5;251;CAPAO BONITO;5º Ano EF;2;TARDE;3;CIÊNCIAS;226,5
2;2;Rede Municipal;5;251;CAPAO BONITO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;211,8
2;2;Rede Municipal;5;251;CAPAO BONITO;5º Ano EF;9;GERAL;2;MATEMÁTICA;223,1
2;2;Rede Municipal;5;251;CAPAO BONITO;5º Ano EF;9;GERAL;3;CIÊNCIAS;231,5
2;2;Rede Municipal;5;251;CAPAO BONITO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;257,6
2;2;Rede Municipal;5;251;CAPAO BONITO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;270,2
2;2;Rede Municipal;5;251;CAPAO BONITO;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;279,3
2;2;Rede Municipal;5;251;CAPAO BONITO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;257,6
2;2;Rede Municipal;5;251;CAPAO BONITO;9º Ano EF;9;GERAL;2;MATEMÁTICA;270,2
2;2;Rede Municipal;5;251;CAPAO BONITO;9º Ano EF;9;GERAL;3;CIÊNCIAS;279,3
2;2;Rede Municipal;7;252;CAPELA DO ALTO;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;160,9
2;2;Rede Municipal;7;252;CAPELA DO ALTO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;179,4
2;2;Rede Municipal;7;252;CAPELA DO ALTO;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;154,4
2;2;Rede Municipal;7;252;CAPELA DO ALTO;2º Ano EF;2;TARDE;2;MATEMÁTICA;159,5
2;2;Rede Municipal;7;252;CAPELA DO ALTO;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;157,1
2;2;Rede Municipal;7;252;CAPELA DO ALTO;2º Ano EF;9;GERAL;2;MATEMÁTICA;167,8
2;2;Rede Municipal;7;252;CAPELA DO ALTO;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;188,1
2;2;Rede Municipal;7;252;CAPELA DO ALTO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;205,6
2;2;Rede Municipal;7;252;CAPELA DO ALTO;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;215,4
2;2;Rede Municipal;7;252;CAPELA DO ALTO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;186,5
2;2;Rede Municipal;7;252;CAPELA DO ALTO;5º Ano EF;2;TARDE;2;MATEMÁTICA;196,7
2;2;Rede Municipal;7;252;CAPELA DO ALTO;5º Ano EF;2;TARDE;3;CIÊNCIAS;210
2;2;Rede Municipal;7;252;CAPELA DO ALTO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;187,5
2;2;Rede Municipal;7;252;CAPELA DO ALTO;5º Ano EF;9;GERAL;2;MATEMÁTICA;202,1
2;2;Rede Municipal;7;252;CAPELA DO ALTO;5º Ano EF;9;GERAL;3;CIÊNCIAS;213,4
2;2;Rede Municipal;7;252;CAPELA DO ALTO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;233,2
2;2;Rede Municipal;7;252;CAPELA DO ALTO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;246,3
2;2;Rede Municipal;7;252;CAPELA DO ALTO;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;252,2
2;2;Rede Municipal;7;252;CAPELA DO ALTO;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;239,8
2;2;Rede Municipal;7;252;CAPELA DO ALTO;9º Ano EF;2;TARDE;2;MATEMÁTICA;242,3
2;2;Rede Municipal;7;252;CAPELA DO ALTO;9º Ano EF;2;TARDE;3;CIÊNCIAS;265
2;2;Rede Municipal;7;252;CAPELA DO ALTO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;235,6
2;2;Rede Municipal;7;252;CAPELA DO ALTO;9º Ano EF;9;GERAL;2;MATEMÁTICA;244,9
2;2;Rede Municipal;7;252;CAPELA DO ALTO;9º Ano EF;9;GERAL;3;CIÊNCIAS;256,9
2;2;Rede Municipal;5;253;CAPIVARI;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;171,5
2;2;Rede Municipal;5;253;CAPIVARI;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;166,5
2;2;Rede Municipal;5;253;CAPIVARI;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;172,9
2;2;Rede Municipal;5;253;CAPIVARI;2º Ano EF;2;TARDE;2;MATEMÁTICA;173
2;2;Rede Municipal;5;253;CAPIVARI;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;172,1
2;2;Rede Municipal;5;253;CAPIVARI;2º Ano EF;9;GERAL;2;MATEMÁTICA;169
2;2;Rede Municipal;5;253;CAPIVARI;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;200,2
2;2;Rede Municipal;5;253;CAPIVARI;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;210
2;2;Rede Municipal;5;253;CAPIVARI;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;226,5
2;2;Rede Municipal;5;253;CAPIVARI;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;194,8
2;2;Rede Municipal;5;253;CAPIVARI;5º Ano EF;2;TARDE;2;MATEMÁTICA;207,3
2;2;Rede Municipal;5;253;CAPIVARI;5º Ano EF;2;TARDE;3;CIÊNCIAS;230,2
2;2;Rede Municipal;5;253;CAPIVARI;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;199,7
2;2;Rede Municipal;5;253;CAPIVARI;5º Ano EF;9;GERAL;2;MATEMÁTICA;209,7
2;2;Rede Municipal;5;253;CAPIVARI;5º Ano EF;9;GERAL;3;CIÊNCIAS;226,8
2;2;Rede Municipal;5;253;CAPIVARI;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;250,9
2;2;Rede Municipal;5;253;CAPIVARI;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;256,9
2;2;Rede Municipal;5;253;CAPIVARI;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;273,6
2;2;Rede Municipal;5;253;CAPIVARI;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;250,9
2;2;Rede Municipal;5;253;CAPIVARI;9º Ano EF;9;GERAL;2;MATEMÁTICA;256,9
2;2;Rede Municipal;5;253;CAPIVARI;9º Ano EF;9;GERAL;3;CIÊNCIAS;273,6
2;2;Rede Municipal;4;254;CARAGUATATUBA;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;150,7
2;2;Rede Municipal;4;254;CARAGUATATUBA;2º Ano EF;2;TARDE;2;MATEMÁTICA;161,2
2;2;Rede Municipal;4;254;CARAGUATATUBA;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;150,7
2;2;Rede Municipal;4;254;CARAGUATATUBA;2º Ano EF;9;GERAL;2;MATEMÁTICA;161,2
2;2;Rede Municipal;4;254;CARAGUATATUBA;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;197,7
2;2;Rede Municipal;4;254;CARAGUATATUBA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;207,6
2;2;Rede Municipal;4;254;CARAGUATATUBA;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;220,8
2;2;Rede Municipal;4;254;CARAGUATATUBA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;192,6
2;2;Rede Municipal;4;254;CARAGUATATUBA;5º Ano EF;2;TARDE;2;MATEMÁTICA;208
2;2;Rede Municipal;4;254;CARAGUATATUBA;5º Ano EF;2;TARDE;3;CIÊNCIAS;223,9
2;2;Rede Municipal;4;254;CARAGUATATUBA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;197
2;2;Rede Municipal;4;254;CARAGUATATUBA;5º Ano EF;9;GERAL;2;MATEMÁTICA;207,6
2;2;Rede Municipal;4;254;CARAGUATATUBA;5º Ano EF;9;GERAL;3;CIÊNCIAS;221,2
2;2;Rede Municipal;4;254;CARAGUATATUBA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;248,6
2;2;Rede Municipal;4;254;CARAGUATATUBA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;255,3
2;2;Rede Municipal;4;254;CARAGUATATUBA;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;272,9
2;2;Rede Municipal;4;254;CARAGUATATUBA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;233,8
2;2;Rede Municipal;4;254;CARAGUATATUBA;9º Ano EF;2;TARDE;2;MATEMÁTICA;245,6
2;2;Rede Municipal;4;254;CARAGUATATUBA;9º Ano EF;2;TARDE;3;CIÊNCIAS;265
2;2;Rede Municipal;4;254;CARAGUATATUBA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;246,8
2;2;Rede Municipal;4;254;CARAGUATATUBA;9º Ano EF;9;GERAL;2;MATEMÁTICA;254,1
2;2;Rede Municipal;4;254;CARAGUATATUBA;9º Ano EF;9;GERAL;3;CIÊNCIAS;272
2;2;Rede Municipal;1;255;CARAPICUIBA;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;189,5
2;2;Rede Municipal;1;255;CARAPICUIBA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;194,2
2;2;Rede Municipal;1;255;CARAPICUIBA;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;142,6
2;2;Rede Municipal;1;255;CARAPICUIBA;2º Ano EF;2;TARDE;2;MATEMÁTICA;150,8
2;2;Rede Municipal;1;255;CARAPICUIBA;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;162,5
2;2;Rede Municipal;1;255;CARAPICUIBA;2º Ano EF;9;GERAL;2;MATEMÁTICA;169,2
2;2;Rede Municipal;1;255;CARAPICUIBA;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;183,4
2;2;Rede Municipal;1;255;CARAPICUIBA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;189,3
2;2;Rede Municipal;1;255;CARAPICUIBA;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;207,8
2;2;Rede Municipal;1;255;CARAPICUIBA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;183,4
2;2;Rede Municipal;1;255;CARAPICUIBA;5º Ano EF;9;GERAL;2;MATEMÁTICA;189,3
2;2;Rede Municipal;1;255;CARAPICUIBA;5º Ano EF;9;GERAL;3;CIÊNCIAS;207,8
2;2;Rede Municipal;5;257;CASA BRANCA;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;177
2;2;Rede Municipal;5;257;CASA BRANCA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;177,9
2;2;Rede Municipal;5;257;CASA BRANCA;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;181,2
2;2;Rede Municipal;5;257;CASA BRANCA;2º Ano EF;2;TARDE;2;MATEMÁTICA;180,2
2;2;Rede Municipal;5;257;CASA BRANCA;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;178
2;2;Rede Municipal;5;257;CASA BRANCA;2º Ano EF;9;GERAL;2;MATEMÁTICA;178,4
2;2;Rede Municipal;5;257;CASA BRANCA;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;184,3
2;2;Rede Municipal;5;257;CASA BRANCA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;198,9
2;2;Rede Municipal;5;257;CASA BRANCA;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;209,7
2;2;Rede Municipal;5;257;CASA BRANCA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;189,8
2;2;Rede Municipal;5;257;CASA BRANCA;5º Ano EF;2;TARDE;2;MATEMÁTICA;202
2;2;Rede Municipal;5;257;CASA BRANCA;5º Ano EF;2;TARDE;3;CIÊNCIAS;212,7
2;2;Rede Municipal;5;257;CASA BRANCA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;186,2
2;2;Rede Municipal;5;257;CASA BRANCA;5º Ano EF;9;GERAL;2;MATEMÁTICA;200
2;2;Rede Municipal;5;257;CASA BRANCA;5º Ano EF;9;GERAL;3;CIÊNCIAS;210,8
2;2;Rede Municipal;5;259;CASTILHO;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;163,6
2;2;Rede Municipal;5;259;CASTILHO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;165,3
2;2;Rede Municipal;5;259;CASTILHO;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;151,7
2;2;Rede Municipal;5;259;CASTILHO;2º Ano EF;2;TARDE;2;MATEMÁTICA;170,7
2;2;Rede Municipal;5;259;CASTILHO;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;158,8
2;2;Rede Municipal;5;259;CASTILHO;2º Ano EF;9;GERAL;2;MATEMÁTICA;167,5
2;2;Rede Municipal;5;259;CASTILHO;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;189,9
2;2;Rede Municipal;5;259;CASTILHO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;206,4
2;2;Rede Municipal;5;259;CASTILHO;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;211,8
2;2;Rede Municipal;5;259;CASTILHO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;185,9
2;2;Rede Municipal;5;259;CASTILHO;5º Ano EF;2;TARDE;2;MATEMÁTICA;198,4
2;2;Rede Municipal;5;259;CASTILHO;5º Ano EF;2;TARDE;3;CIÊNCIAS;214,1
2;2;Rede Municipal;5;259;CASTILHO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;188,8
2;2;Rede Municipal;5;259;CASTILHO;5º Ano EF;9;GERAL;2;MATEMÁTICA;204,2
2;2;Rede Municipal;5;259;CASTILHO;5º Ano EF;9;GERAL;3;CIÊNCIAS;212,4
2;2;Rede Municipal;5;259;CASTILHO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;257,4
2;2;Rede Municipal;5;259;CASTILHO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;254,4
2;2;Rede Municipal;5;259;CASTILHO;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;277,3
2;2;Rede Municipal;5;259;CASTILHO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;257,4
2;2;Rede Municipal;5;259;CASTILHO;9º Ano EF;9;GERAL;2;MATEMÁTICA;254,4
2;2;Rede Municipal;5;259;CASTILHO;9º Ano EF;9;GERAL;3;CIÊNCIAS;277,3
2;2;Rede Municipal;5;260;CATANDUVA;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;171
2;2;Rede Municipal;5;260;CATANDUVA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;170,3
2;2;Rede Municipal;5;260;CATANDUVA;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;165,7
2;2;Rede Municipal;5;260;CATANDUVA;2º Ano EF;2;TARDE;2;MATEMÁTICA;171,5
2;2;Rede Municipal;5;260;CATANDUVA;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;167,5
2;2;Rede Municipal;5;260;CATANDUVA;2º Ano EF;9;GERAL;2;MATEMÁTICA;171,1
2;2;Rede Municipal;5;260;CATANDUVA;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;196,7
2;2;Rede Municipal;5;260;CATANDUVA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;207,8
2;2;Rede Municipal;5;260;CATANDUVA;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;226,2
2;2;Rede Municipal;5;260;CATANDUVA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;196,7
2;2;Rede Municipal;5;260;CATANDUVA;5º Ano EF;2;TARDE;2;MATEMÁTICA;207,5
2;2;Rede Municipal;5;260;CATANDUVA;5º Ano EF;2;TARDE;3;CIÊNCIAS;222,9
2;2;Rede Municipal;5;260;CATANDUVA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;196,7
2;2;Rede Municipal;5;260;CATANDUVA;5º Ano EF;9;GERAL;2;MATEMÁTICA;207,7
2;2;Rede Municipal;5;260;CATANDUVA;5º Ano EF;9;GERAL;3;CIÊNCIAS;225,1
2;2;Rede Municipal;5;260;CATANDUVA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;240,3
2;2;Rede Municipal;5;260;CATANDUVA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;243,2
2;2;Rede Municipal;5;260;CATANDUVA;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;253,8
2;2;Rede Municipal;5;260;CATANDUVA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;236,5
2;2;Rede Municipal;5;260;CATANDUVA;9º Ano EF;2;TARDE;2;MATEMÁTICA;256,5
2;2;Rede Municipal;5;260;CATANDUVA;9º Ano EF;2;TARDE;3;CIÊNCIAS;265,3
2;2;Rede Municipal;5;260;CATANDUVA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;239,7
2;2;Rede Municipal;5;260;CATANDUVA;9º Ano EF;9;GERAL;2;MATEMÁTICA;245,4
2;2;Rede Municipal;5;260;CATANDUVA;9º Ano EF;9;GERAL;3;CIÊNCIAS;255,7
2;2;Rede Municipal;5;267;CLEMENTINA;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;156
2;2;Rede Municipal;5;267;CLEMENTINA;2º Ano EF;2;TARDE;2;MATEMÁTICA;177
2;2;Rede Municipal;5;267;CLEMENTINA;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;156
2;2;Rede Municipal;5;267;CLEMENTINA;2º Ano EF;9;GERAL;2;MATEMÁTICA;177
2;2;Rede Municipal;5;267;CLEMENTINA;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;208,6
2;2;Rede Municipal;5;267;CLEMENTINA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;217,2
2;2;Rede Municipal;5;267;CLEMENTINA;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;229,6
2;2;Rede Municipal;5;267;CLEMENTINA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;208,6
