NO_MUNICIPIO;TP_DEPENDENCIA;QT_DOC_BAS;QT_MAT_BAS;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_BAS_0_3;QT_MAT_BAS_4_5;QT_MAT_BAS_6_10;QT_MAT_BAS_11_14;QT_MAT_BAS_15_17;QT_MAT_BAS_18_MAIS;IN_BIBLIOTECA;IN_LABORATORIO_INFORMATICA;IN_INTERNET;IN_QUADRA_ESPORTES;IN_REFEITORIO;ANO
São Paulo;2;28.0;779.0;779.0;0.0;0.0;2.0;742.0;35.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
São Paulo;2;64.0;1469.0;0.0;496.0;0.0;0.0;0.0;430.0;647.0;392.0;0.0;1.0;1.0;1.0;1.0;2022
São Paulo;2;82.0;1968.0;0.0;971.0;0.0;0.0;3.0;819.0;1004.0;142.0;0.0;1.0;1.0;1.0;0.0;2022
São Paulo;2;68.0;1023.0;247.0;163.0;0.0;0.0;220.0;177.0;518.0;108.0;1.0;1.0;1.0;1.0;0.0;2022
São Paulo;2;51.0;928.0;433.0;217.0;0.0;0.0;399.0;212.0;262.0;55.0;0.0;1.0;1.0;1.0;1.0;2022
São Paulo;2;18.0;310.0;0.0;310.0;0.0;0.0;1.0;283.0;26.0;0.0;0.0;1.0;1.0;0.0;1.0;2022
São Paulo;2;37.0;722.0;722.0;0.0;0.0;0.0;676.0;46.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
São Paulo;2;89.0;1309.0;0.0;0.0;0.0;0.0;0.0;3.0;719.0;587.0;1.0;1.0;1.0;1.0;1.0;2022
São Paulo;2;55.0;1526.0;1526.0;0.0;0.0;1.0;1409.0;116.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2022
São Paulo;2;28.0;489.0;0.0;308.0;0.0;0.0;0.0;290.0;181.0;18.0;0.0;1.0;1.0;1.0;1.0;2022
São Paulo;2;113.0;2098.0;758.0;537.0;0.0;0.0;711.0;521.0;738.0;128.0;0.0;1.0;1.0;1.0;1.0;2022
São Paulo;2;23.0;418.0;418.0;0.0;0.0;0.0;397.0;21.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
São Paulo;2;18.0;5479.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5473.0;0.0;1.0;1.0;0.0;1.0;2022
São Paulo;2;;;;;;;;;;;;;;;;2022
São Paulo;2;;;;;;;;;;;;;;;;2022
São Paulo;2;;;;;;;;;;;;;;;;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;1.0;1.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;;;;;;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;1.0;1.0;1.0;0.0;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;1.0;2022
São Paulo;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
São Pedro;2;17.0;257.0;0.0;110.0;0.0;0.0;1.0;97.0;123.0;36.0;0.0;1.0;1.0;1.0;0.0;2022
São Pedro;2;25.0;392.0;0.0;0.0;0.0;0.0;0.0;13.0;349.0;30.0;1.0;1.0;1.0;1.0;0.0;2022
São Pedro;2;;;;;;;;;;;;;;;;2022
São Pedro;2;13.0;205.0;0.0;0.0;0.0;0.0;0.0;6.0;189.0;10.0;0.0;1.0;1.0;1.0;1.0;2022
São Pedro;2;50.0;688.0;0.0;0.0;0.0;0.0;0.0;8.0;490.0;190.0;0.0;1.0;1.0;1.0;0.0;2022
São Pedro;2;;;;;;;;;;;;;;;;2022
São Pedro do Turvo;2;49.0;591.0;0.0;412.0;0.0;0.0;12.0;362.0;208.0;9.0;0.0;1.0;1.0;1.0;0.0;2022
São Roque;2;68.0;1183.0;0.0;0.0;0.0;0.0;0.0;23.0;942.0;218.0;0.0;1.0;1.0;1.0;0.0;2022
São Roque;2;26.0;361.0;0.0;0.0;0.0;0.0;0.0;1.0;316.0;44.0;0.0;1.0;1.0;1.0;1.0;2022
São Roque;2;30.0;407.0;0.0;0.0;0.0;0.0;0.0;7.0;343.0;57.0;0.0;1.0;1.0;1.0;1.0;2022
São Roque;2;;;;;;;;;;;;;;;;2022
São Roque;2;31.0;362.0;0.0;0.0;0.0;0.0;0.0;9.0;321.0;32.0;0.0;1.0;1.0;1.0;1.0;2022
São Roque;2;36.0;284.0;0.0;0.0;0.0;0.0;0.0;4.0;133.0;147.0;0.0;1.0;1.0;0.0;0.0;2022
São Sebastião;2;28.0;444.0;0.0;0.0;0.0;0.0;0.0;8.0;340.0;96.0;0.0;0.0;1.0;1.0;1.0;2022
São Sebastião;2;34.0;703.0;0.0;0.0;0.0;0.0;0.0;8.0;574.0;121.0;0.0;0.0;1.0;1.0;1.0;2022
São Sebastião;2;25.0;406.0;0.0;0.0;0.0;0.0;0.0;6.0;382.0;18.0;0.0;1.0;1.0;1.0;1.0;2022
São Sebastião;2;24.0;307.0;0.0;0.0;0.0;0.0;0.0;7.0;293.0;7.0;0.0;1.0;1.0;1.0;1.0;2022
São Sebastião;2;15.0;288.0;0.0;0.0;0.0;0.0;0.0;3.0;264.0;21.0;0.0;1.0;1.0;1.0;0.0;2022
São Sebastião;2;35.0;573.0;0.0;0.0;0.0;0.0;0.0;2.0;399.0;172.0;0.0;0.0;1.0;1.0;0.0;2022
São Sebastião;2;19.0;299.0;0.0;0.0;0.0;0.0;0.0;8.0;276.0;15.0;0.0;0.0;1.0;1.0;1.0;2022
São Sebastião;2;16.0;171.0;0.0;0.0;0.0;0.0;0.0;2.0;162.0;7.0;0.0;1.0;1.0;0.0;1.0;2022
São Sebastião;2;45.0;751.0;0.0;0.0;0.0;0.0;0.0;14.0;685.0;52.0;1.0;1.0;1.0;1.0;1.0;2022
São Sebastião;2;13.0;103.0;0.0;55.0;0.0;0.0;0.0;46.0;26.0;31.0;0.0;1.0;1.0;0.0;0.0;2022
São Sebastião da Grama;2;39.0;632.0;0.0;386.0;0.0;0.0;5.0;346.0;254.0;27.0;0.0;1.0;1.0;1.0;1.0;2022
São Sebastião da Grama;2;14.0;109.0;0.0;77.0;0.0;0.0;1.0;69.0;34.0;5.0;0.0;1.0;1.0;1.0;0.0;2022
São Simão;2;10.0;124.0;124.0;0.0;0.0;0.0;118.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
São Simão;2;32.0;456.0;0.0;276.0;0.0;0.0;5.0;254.0;184.0;13.0;0.0;0.0;1.0;1.0;1.0;2022
São Simão;2;32.0;367.0;0.0;0.0;0.0;0.0;0.0;8.0;212.0;147.0;1.0;1.0;1.0;1.0;1.0;2022
São Simão;2;42.0;546.0;0.0;253.0;0.0;0.0;2.0;231.0;237.0;76.0;0.0;1.0;1.0;1.0;0.0;2022
São Simão;2;;;;;;;;;;;;;;;;2022
São Simão;2;;;;;;;;;;;;;;;;2022
São Vicente;2;13.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;2022
São Vicente;2;47.0;493.0;0.0;150.0;0.0;0.0;0.0;139.0;290.0;64.0;0.0;1.0;1.0;1.0;0.0;2022
São Vicente;2;17.0;339.0;0.0;339.0;0.0;0.0;0.0;308.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;2022
São Vicente;2;33.0;490.0;0.0;308.0;0.0;0.0;0.0;244.0;216.0;30.0;0.0;1.0;1.0;0.0;0.0;2022
São Vicente;2;34.0;476.0;0.0;227.0;0.0;0.0;0.0;203.0;238.0;35.0;0.0;1.0;1.0;0.0;1.0;2022
São Vicente;2;24.0;452.0;0.0;0.0;0.0;0.0;0.0;7.0;409.0;36.0;0.0;1.0;1.0;1.0;1.0;2022
São Vicente;2;74.0;772.0;0.0;0.0;0.0;0.0;0.0;7.0;689.0;76.0;0.0;1.0;1.0;0.0;0.0;2022
São Vicente;2;50.0;648.0;0.0;0.0;0.0;0.0;0.0;1.0;551.0;96.0;0.0;1.0;1.0;1.0;1.0;2022
São Vicente;2;92.0;1637.0;0.0;650.0;0.0;0.0;0.0;537.0;889.0;211.0;0.0;1.0;1.0;1.0;1.0;2022
São Vicente;2;68.0;1268.0;0.0;359.0;0.0;0.0;0.0;319.0;790.0;159.0;0.0;0.0;1.0;1.0;1.0;2022
São Vicente;2;90.0;1453.0;0.0;396.0;0.0;0.0;0.0;333.0;783.0;337.0;0.0;1.0;1.0;1.0;1.0;2022
São Vicente;2;44.0;499.0;72.0;209.0;0.0;0.0;50.0;197.0;225.0;27.0;0.0;1.0;1.0;1.0;0.0;2022
São Vicente;2;83.0;1613.0;0.0;481.0;0.0;0.0;0.0;409.0;1044.0;160.0;1.0;1.0;1.0;1.0;1.0;2022
São Vicente;2;74.0;746.0;0.0;280.0;0.0;0.0;0.0;235.0;398.0;113.0;1.0;1.0;1.0;1.0;1.0;2022
São Vicente;2;111.0;1938.0;0.0;651.0;0.0;0.0;0.0;550.0;1221.0;167.0;0.0;1.0;1.0;1.0;0.0;2022
São Vicente;2;58.0;847.0;0.0;0.0;0.0;0.0;0.0;1.0;377.0;469.0;1.0;1.0;1.0;0.0;1.0;2022
São Vicente;2;9.0;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.0;0.0;0.0;0.0;0.0;0.0;2022
São Vicente;2;;;;;;;;;;;;;;;;2022
São Vicente;2;;;;;;;;;;;;;;;;2022
São Vicente;2;20.0;69.0;7.0;42.0;0.0;0.0;0.0;0.0;46.0;23.0;0.0;0.0;1.0;0.0;1.0;2022
São Vicente;2;7.0;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;116.0;0.0;0.0;1.0;0.0;0.0;2022
São Vicente;2;67.0;1094.0;0.0;435.0;0.0;0.0;1.0;372.0;587.0;134.0;0.0;1.0;1.0;1.0;1.0;2022
São Vicente;2;;;;;;;;;;;;;;;;2022
São Vicente;2;39.0;686.0;0.0;387.0;0.0;0.0;3.0;355.0;297.0;31.0;0.0;0.0;1.0;1.0;0.0;2022
São Vicente;2;48.0;655.0;0.0;310.0;0.0;0.0;1.0;271.0;186.0;197.0;0.0;0.0;1.0;1.0;0.0;2022
São Vicente;2;62.0;728.0;0.0;376.0;0.0;0.0;0.0;314.0;331.0;83.0;0.0;1.0;1.0;1.0;0.0;2022
São Vicente;2;18.0;346.0;0.0;346.0;0.0;0.0;3.0;325.0;18.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
São Vicente;2;38.0;639.0;0.0;390.0;0.0;0.0;0.0;314.0;298.0;27.0;1.0;1.0;1.0;1.0;1.0;2022
São Vicente;2;82.0;1141.0;437.0;366.0;0.0;5.0;408.0;362.0;342.0;24.0;0.0;1.0;1.0;1.0;0.0;2022
São Vicente;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
Sarapuí;2;43.0;534.0;0.0;301.0;0.0;0.0;2.0;280.0;239.0;13.0;0.0;0.0;1.0;1.0;1.0;2022
Sarapuí;2;;;;;;;;;;;;;;;;2022
Sarapuí;2;24.0;415.0;0.0;272.0;0.0;0.0;1.0;257.0;154.0;3.0;0.0;1.0;1.0;1.0;1.0;2022
Sarutaiá;2;29.0;399.0;0.0;202.0;0.0;0.0;0.0;181.0;204.0;14.0;0.0;0.0;1.0;1.0;1.0;2022
Sebastianópolis do Sul;2;19.0;256.0;0.0;179.0;0.0;0.0;4.0;170.0;78.0;4.0;0.0;0.0;1.0;1.0;0.0;2022
Serra Azul;2;32.0;493.0;0.0;294.0;0.0;0.0;2.0;259.0;204.0;28.0;0.0;0.0;1.0;1.0;0.0;2022
Serra Azul;2;38.0;424.0;0.0;251.0;0.0;0.0;1.0;202.0;186.0;35.0;0.0;1.0;1.0;1.0;1.0;2022
Serra Azul;2;12.0;141.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;141.0;0.0;0.0;0.0;0.0;0.0;2022
Serra Azul;2;14.0;165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.0;0.0;0.0;1.0;0.0;0.0;2022
Serra Azul;2;9.0;81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.0;0.0;0.0;1.0;0.0;0.0;2022
Serrana;2;49.0;985.0;0.0;499.0;0.0;0.0;0.0;436.0;495.0;54.0;0.0;1.0;1.0;1.0;1.0;2022
Serrana;2;35.0;547.0;0.0;363.0;0.0;0.0;0.0;339.0;193.0;15.0;0.0;1.0;1.0;1.0;1.0;2022
Serrana;2;28.0;586.0;0.0;0.0;0.0;0.0;0.0;6.0;407.0;173.0;1.0;1.0;1.0;0.0;0.0;2022
Serrana;2;72.0;1331.0;0.0;595.0;0.0;0.0;3.0;517.0;602.0;209.0;0.0;1.0;1.0;1.0;0.0;2022
Serra Negra;2;67.0;880.0;0.0;300.0;0.0;0.0;6.0;296.0;511.0;67.0;0.0;0.0;1.0;1.0;1.0;2022
Serra Negra;2;37.0;604.0;250.0;354.0;0.0;0.0;254.0;343.0;7.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
Serra Negra;2;33.0;416.0;416.0;0.0;0.0;0.0;410.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Serra Negra;2;13.0;93.0;93.0;0.0;0.0;0.0;92.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Serra Negra;2;39.0;466.0;203.0;263.0;0.0;0.0;204.0;254.0;8.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Serra Negra;2;7.0;88.0;88.0;0.0;0.0;0.0;88.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Serra Negra;2;;;;;;;;;;;;;;;;2022
Serra Negra;2;;;;;;;;;;;;;;;;2022
Serra Negra;2;34.0;423.0;91.0;188.0;0.0;0.0;91.0;195.0;133.0;4.0;0.0;1.0;1.0;1.0;1.0;2022
Sertãozinho;2;51.0;754.0;0.0;452.0;0.0;0.0;0.0;394.0;297.0;63.0;0.0;1.0;1.0;1.0;1.0;2022
Sertãozinho;2;;;;;;;;;;;;;;;;2022
Sertãozinho;2;40.0;545.0;0.0;0.0;0.0;0.0;0.0;3.0;463.0;79.0;0.0;1.0;1.0;1.0;0.0;2022
Sertãozinho;2;30.0;328.0;0.0;0.0;0.0;0.0;0.0;3.0;307.0;18.0;0.0;1.0;1.0;1.0;1.0;2022
Sertãozinho;2;42.0;611.0;0.0;422.0;0.0;0.0;0.0;389.0;199.0;23.0;0.0;1.0;1.0;1.0;0.0;2022
Sertãozinho;2;38.0;714.0;0.0;135.0;0.0;0.0;0.0;111.0;246.0;357.0;0.0;1.0;1.0;1.0;1.0;2022
Sertãozinho;2;69.0;1199.0;0.0;353.0;0.0;0.0;1.0;299.0;807.0;92.0;0.0;1.0;1.0;1.0;1.0;2022
Sertãozinho;2;;;;;;;;;;;;;;;;2022
Sertãozinho;2;17.0;83.0;2.0;48.0;0.0;0.0;0.0;7.0;66.0;10.0;0.0;1.0;1.0;1.0;1.0;2022
Sertãozinho;2;68.0;1258.0;0.0;622.0;0.0;0.0;2.0;539.0;516.0;201.0;0.0;1.0;1.0;1.0;1.0;2022
Sertãozinho;2;65.0;1246.0;0.0;718.0;0.0;0.0;0.0;632.0;556.0;58.0;0.0;0.0;1.0;1.0;1.0;2022
Sertãozinho;2;47.0;744.0;0.0;439.0;0.0;0.0;0.0;404.0;315.0;25.0;0.0;1.0;1.0;1.0;1.0;2022
Sete Barras;2;36.0;546.0;0.0;338.0;0.0;0.0;8.0;330.0;198.0;10.0;0.0;1.0;1.0;1.0;1.0;2022
Sete Barras;2;53.0;693.0;0.0;317.0;0.0;0.0;2.0;291.0;369.0;31.0;0.0;1.0;1.0;1.0;1.0;2022
Sete Barras;2;11.0;50.0;0.0;50.0;0.0;0.0;1.0;48.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Sete Barras;2;6.0;13.0;5.0;5.0;0.0;0.0;4.0;3.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;2022
Severínia;2;31.0;565.0;0.0;0.0;0.0;0.0;0.0;12.0;484.0;69.0;0.0;1.0;1.0;1.0;0.0;2022
Silveiras;2;25.0;410.0;0.0;216.0;0.0;0.0;0.0;189.0;189.0;32.0;0.0;1.0;1.0;1.0;1.0;2022
Socorro;2;36.0;556.0;143.0;181.0;0.0;0.0;143.0;161.0;235.0;17.0;1.0;0.0;1.0;1.0;1.0;2022
Socorro;2;35.0;649.0;0.0;429.0;0.0;0.0;5.0;403.0;231.0;10.0;0.0;1.0;1.0;1.0;0.0;2022
Socorro;2;;;;;;;;;;;;;;;;2022
Socorro;2;45.0;840.0;0.0;481.0;0.0;0.0;16.0;439.0;366.0;19.0;0.0;1.0;1.0;1.0;1.0;2022
Socorro;2;;;;;;;;;;;;;;;;2022
Socorro;2;;;;;;;;;;;;;;;;2022
Socorro;2;;;;;;;;;;;;;;;;2022
Socorro;2;35.0;557.0;48.0;226.0;0.0;0.0;51.0;211.0;276.0;19.0;0.0;1.0;1.0;1.0;1.0;2022
Socorro;2;23.0;220.0;30.0;90.0;0.0;0.0;30.0;84.0;105.0;1.0;0.0;1.0;1.0;1.0;0.0;2022
Socorro;2;;;;;;;;;;;;;;;;2022
Socorro;2;19.0;323.0;83.0;97.0;0.0;0.0;87.0;89.0;144.0;3.0;0.0;1.0;1.0;0.0;1.0;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
Sorocaba;2;41.0;674.0;0.0;355.0;0.0;0.0;0.0;336.0;324.0;14.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;29.0;514.0;0.0;317.0;0.0;0.0;1.0;302.0;204.0;7.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;32.0;561.0;0.0;321.0;0.0;0.0;0.0;292.0;265.0;4.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;29.0;481.0;0.0;257.0;0.0;0.0;0.0;239.0;234.0;8.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;16.0;291.0;0.0;291.0;0.0;0.0;2.0;273.0;16.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;37.0;547.0;0.0;293.0;0.0;0.0;4.0;256.0;273.0;14.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;33.0;641.0;0.0;348.0;0.0;0.0;0.0;314.0;317.0;10.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;42.0;729.0;0.0;365.0;0.0;0.0;0.0;334.0;358.0;37.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;15.0;316.0;0.0;316.0;0.0;0.0;2.0;293.0;21.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;24.0;382.0;0.0;382.0;0.0;0.0;1.0;332.0;48.0;1.0;1.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;30.0;560.0;0.0;334.0;0.0;0.0;3.0;315.0;237.0;5.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;60.0;939.0;0.0;375.0;0.0;0.0;0.0;336.0;443.0;160.0;0.0;0.0;1.0;1.0;0.0;2022
Sorocaba;2;22.0;432.0;0.0;256.0;0.0;0.0;3.0;242.0;183.0;4.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;135.0;2415.0;0.0;0.0;0.0;0.0;0.0;8.0;1267.0;1140.0;1.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;54.0;862.0;0.0;423.0;0.0;0.0;2.0;386.0;457.0;17.0;0.0;0.0;1.0;1.0;0.0;2022
Sorocaba;2;26.0;474.0;0.0;244.0;0.0;0.0;0.0;230.0;235.0;9.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;100.0;1805.0;0.0;889.0;0.0;0.0;6.0;840.0;921.0;38.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;68.0;1049.0;0.0;588.0;0.0;0.0;2.0;540.0;470.0;37.0;1.0;0.0;0.0;0.0;0.0;2022
Sorocaba;2;30.0;615.0;0.0;361.0;0.0;0.0;3.0;343.0;265.0;4.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;104.0;2001.0;0.0;674.0;0.0;0.0;4.0;634.0;1312.0;51.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;19.0;284.0;0.0;151.0;0.0;0.0;1.0;143.0;133.0;7.0;0.0;0.0;1.0;1.0;0.0;2022
Sorocaba;2;38.0;814.0;0.0;416.0;0.0;0.0;1.0;393.0;410.0;10.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;55.0;990.0;0.0;435.0;0.0;0.0;1.0;401.0;552.0;36.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;53.0;618.0;0.0;236.0;0.0;0.0;1.0;228.0;378.0;11.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
Sorocaba;2;124.0;1572.0;0.0;0.0;0.0;0.0;0.0;4.0;913.0;655.0;1.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;16.0;332.0;0.0;332.0;0.0;0.0;0.0;317.0;15.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;47.0;561.0;0.0;224.0;0.0;0.0;3.0;199.0;346.0;13.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;24.0;444.0;444.0;0.0;0.0;0.0;429.0;15.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
Sorocaba;2;29.0;518.0;0.0;288.0;0.0;0.0;0.0;275.0;233.0;10.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;18.0;222.0;0.0;222.0;0.0;0.0;1.0;207.0;13.0;1.0;0.0;0.0;1.0;1.0;0.0;2022
Sorocaba;2;31.0;550.0;0.0;342.0;0.0;0.0;5.0;319.0;223.0;3.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;40.0;677.0;0.0;354.0;0.0;0.0;0.0;321.0;346.0;10.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;82.0;1439.0;0.0;396.0;0.0;0.0;1.0;369.0;1038.0;31.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;42.0;503.0;503.0;0.0;0.0;0.0;486.0;17.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;28.0;346.0;131.0;114.0;0.0;0.0;125.0;112.0;105.0;4.0;0.0;0.0;1.0;1.0;0.0;2022
Sorocaba;2;46.0;624.0;0.0;288.0;0.0;0.0;1.0;271.0;201.0;151.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;41.0;670.0;670.0;0.0;0.0;0.0;641.0;29.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;26.0;380.0;192.0;188.0;0.0;0.0;185.0;181.0;14.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;21.0;313.0;313.0;0.0;0.0;0.0;304.0;9.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;17.0;328.0;328.0;0.0;0.0;0.0;320.0;8.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
Sorocaba;2;39.0;534.0;190.0;244.0;0.0;0.0;184.0;223.0;124.0;3.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;15.0;263.0;0.0;263.0;0.0;0.0;1.0;254.0;8.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;18.0;392.0;392.0;0.0;0.0;0.0;381.0;11.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
Sorocaba;2;35.0;447.0;0.0;309.0;0.0;0.0;0.0;295.0;147.0;5.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;19.0;325.0;325.0;0.0;0.0;0.0;301.0;24.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
Sorocaba;2;55.0;881.0;0.0;499.0;0.0;0.0;0.0;461.0;371.0;49.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
Sorocaba;2;12.0;32.0;0.0;27.0;0.0;0.0;0.0;3.0;29.0;0.0;1.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
Sorocaba;2;13.0;35.0;2.0;26.0;0.0;0.0;0.0;1.0;20.0;14.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;;;;;;;;;;;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;16.0;269.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;269.0;0.0;0.0;0.0;0.0;0.0;2022
Sorocaba;2;13.0;194.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;194.0;0.0;0.0;0.0;0.0;0.0;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
Sorocaba;2;58.0;600.0;0.0;0.0;0.0;0.0;0.0;1.0;299.0;300.0;1.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;85.0;1027.0;0.0;414.0;0.0;0.0;1.0;384.0;490.0;152.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;16.0;243.0;0.0;243.0;0.0;0.0;2.0;232.0;9.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;35.0;755.0;0.0;541.0;0.0;0.0;5.0;515.0;228.0;7.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
Sorocaba;2;12.0;48.0;0.0;26.0;0.0;0.0;0.0;0.0;32.0;16.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;34.0;627.0;0.0;457.0;0.0;0.0;0.0;433.0;190.0;4.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;36.0;685.0;0.0;504.0;0.0;0.0;1.0;475.0;201.0;8.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
Sorocaba;2;22.0;382.0;0.0;278.0;0.0;0.0;1.0;248.0;127.0;6.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;89.0;1245.0;428.0;420.0;0.0;0.0;403.0;418.0;413.0;11.0;0.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;88.0;1469.0;0.0;750.0;0.0;0.0;2.0;704.0;740.0;23.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;37.0;441.0;0.0;441.0;0.0;0.0;1.0;402.0;38.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Sorocaba;2;42.0;788.0;0.0;545.0;0.0;0.0;3.0;518.0;262.0;5.0;0.0;1.0;1.0;1.0;0.0;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
Sorocaba;2;12.0;166.0;0.0;166.0;0.0;0.0;0.0;153.0;13.0;0.0;1.0;0.0;1.0;1.0;1.0;2022
Sorocaba;2;;;;;;;;;;;;;;;;2022
