NO_MUNICIPIO,TP_DEPENDENCIA,QT_DOC_BAS,QT_MAT_BAS,QT_MAT_FUND_AI,QT_MAT_FUND_AF,QT_MAT_BAS_0_3,QT_MAT_BAS_4_5,QT_MAT_BAS_6_10,QT_MAT_BAS_11_14,QT_MAT_BAS_15_17,QT_MAT_BAS_18_MAIS,IN_BIBLIOTECA,IN_LABORATORIO_INFORMATICA,IN_INTERNET,IN_QUADRA_ESPORTES,IN_REFEITORIO,ANO
Araraquara,2,6.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1.0,1.0,2024
Araraquara,2,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,2024
Araraquara,2,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,2024
Araraquara,2,15.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,11.0,0.0,1.0,1.0,1.0,1.0,2024
Araraquara,2,17.0,302.0,0.0,216.0,0.0,0.0,0.0,198.0,103.0,1.0,0.0,1.0,1.0,1.0,1.0,2024
Araraquara,2,14.0,258.0,0.0,258.0,0.0,0.0,0.0,244.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Araraquara,2,,,,,,,,,,,,,,,,2024
Araraquara,2,6.0,45.0,0.0,23.0,0.0,0.0,0.0,0.0,33.0,12.0,0.0,0.0,1.0,1.0,0.0,2024
Araraquara,2,32.0,588.0,300.0,288.0,0.0,0.0,284.0,283.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,2024
Araraquara,2,20.0,391.0,391.0,0.0,0.0,0.0,375.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
Araraquara,2,42.0,636.0,0.0,243.0,0.0,0.0,0.0,223.0,313.0,100.0,0.0,1.0,1.0,1.0,0.0,2024
Araraquara,2,32.0,745.0,245.0,285.0,0.0,0.0,239.0,267.0,225.0,14.0,0.0,1.0,1.0,1.0,1.0,2024
Araraquara,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
Araraquara,2,19.0,342.0,342.0,0.0,0.0,0.0,324.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Araraquara,2,26.0,573.0,573.0,0.0,0.0,0.0,544.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Araraquara,2,51.0,1066.0,0.0,589.0,0.0,0.0,0.0,556.0,403.0,107.0,0.0,1.0,1.0,1.0,1.0,2024
Araraquara,2,25.0,486.0,486.0,0.0,0.0,0.0,469.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Araraquara,2,20.0,329.0,0.0,219.0,0.0,0.0,0.0,210.0,118.0,1.0,0.0,1.0,1.0,1.0,1.0,2024
Araraquara,2,29.0,577.0,577.0,0.0,0.0,0.0,556.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Araraquara,2,25.0,505.0,0.0,355.0,0.0,0.0,0.0,345.0,156.0,4.0,0.0,1.0,1.0,1.0,0.0,2024
Araraquara,2,24.0,453.0,0.0,263.0,0.0,0.0,0.0,251.0,195.0,7.0,0.0,1.0,1.0,1.0,0.0,2024
Araraquara,2,30.0,649.0,649.0,0.0,0.0,0.0,619.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Araras,2,21.0,378.0,378.0,0.0,0.0,0.0,372.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024
Araras,2,41.0,1022.0,0.0,141.0,0.0,0.0,3.0,154.0,795.0,70.0,0.0,1.0,1.0,1.0,0.0,2024
Araras,2,77.0,1263.0,0.0,0.0,0.0,0.0,0.0,16.0,724.0,523.0,1.0,1.0,1.0,1.0,0.0,2024
Araras,2,27.0,404.0,152.0,206.0,0.0,0.0,153.0,203.0,48.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Araras,2,22.0,451.0,0.0,283.0,0.0,0.0,3.0,278.0,163.0,7.0,0.0,1.0,1.0,1.0,1.0,2024
Araras,2,21.0,362.0,0.0,229.0,0.0,0.0,3.0,212.0,143.0,4.0,0.0,0.0,1.0,1.0,1.0,2024
Araras,2,23.0,539.0,0.0,316.0,0.0,0.0,6.0,310.0,216.0,7.0,0.0,1.0,1.0,1.0,1.0,2024
Araras,2,16.0,271.0,0.0,271.0,0.0,0.0,7.0,260.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,2024
Araras,2,21.0,383.0,383.0,0.0,0.0,0.0,382.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Araras,2,18.0,306.0,306.0,0.0,0.0,2.0,304.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Araras,2,31.0,554.0,0.0,330.0,0.0,0.0,5.0,308.0,222.0,19.0,1.0,0.0,1.0,1.0,0.0,2024
Araras,2,,,,,,,,,,,,,,,,2024
Araras,2,17.0,194.0,194.0,0.0,0.0,0.0,185.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2024
Araras,2,49.0,1180.0,0.0,469.0,0.0,0.0,12.0,462.0,570.0,136.0,0.0,1.0,1.0,1.0,1.0,2024
Araras,2,40.0,812.0,0.0,207.0,0.0,0.0,3.0,203.0,569.0,37.0,0.0,0.0,1.0,1.0,0.0,2024
Araras,2,24.0,451.0,0.0,232.0,0.0,0.0,2.0,226.0,214.0,9.0,0.0,0.0,1.0,1.0,0.0,2024
Araras,2,28.0,570.0,294.0,276.0,0.0,0.0,297.0,268.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Araras,2,18.0,342.0,342.0,0.0,0.0,0.0,338.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Arco-Íris,2,13.0,109.0,0.0,83.0,0.0,0.0,1.0,80.0,28.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Arco-Íris,2,11.0,69.0,18.0,18.0,0.0,5.0,22.0,16.0,24.0,2.0,0.0,0.0,1.0,0.0,1.0,2024
Arealva,2,27.0,608.0,0.0,354.0,0.0,0.0,3.0,348.0,246.0,11.0,0.0,1.0,1.0,1.0,0.0,2024
Areias,2,11.0,134.0,0.0,0.0,0.0,0.0,0.0,2.0,125.0,7.0,0.0,1.0,1.0,1.0,0.0,2024
Areiópolis,2,23.0,369.0,0.0,0.0,0.0,0.0,0.0,6.0,302.0,61.0,0.0,1.0,1.0,1.0,1.0,2024
Ariranha,2,39.0,731.0,0.0,328.0,0.0,0.0,7.0,321.0,248.0,155.0,0.0,1.0,1.0,1.0,0.0,2024
Artur Nogueira,2,49.0,1430.0,0.0,529.0,0.0,0.0,5.0,497.0,773.0,155.0,0.0,1.0,1.0,1.0,0.0,2024
Artur Nogueira,2,16.0,264.0,0.0,264.0,0.0,0.0,1.0,235.0,28.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Artur Nogueira,2,45.0,1390.0,0.0,586.0,0.0,0.0,7.0,548.0,762.0,73.0,1.0,1.0,1.0,1.0,1.0,2024
Artur Nogueira,2,29.0,881.0,0.0,346.0,0.0,0.0,7.0,309.0,515.0,50.0,0.0,1.0,1.0,1.0,0.0,2024
Artur Nogueira,2,30.0,689.0,0.0,406.0,0.0,0.0,6.0,386.0,287.0,10.0,0.0,1.0,1.0,1.0,0.0,2024
Artur Nogueira,2,25.0,507.0,0.0,433.0,0.0,0.0,9.0,385.0,71.0,42.0,0.0,1.0,1.0,1.0,0.0,2024
Arujá,2,51.0,869.0,0.0,340.0,0.0,0.0,8.0,315.0,463.0,83.0,0.0,1.0,1.0,1.0,0.0,2024
Arujá,2,66.0,1106.0,0.0,330.0,0.0,0.0,4.0,314.0,596.0,192.0,1.0,0.0,1.0,1.0,1.0,2024
Arujá,2,65.0,1919.0,0.0,1061.0,0.0,0.0,19.0,987.0,875.0,38.0,0.0,1.0,1.0,1.0,0.0,2024
Arujá,2,22.0,263.0,0.0,148.0,0.0,0.0,2.0,136.0,120.0,5.0,0.0,1.0,1.0,1.0,0.0,2024
Arujá,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
Arujá,2,,,,,,,,,,,,,,,,2024
Arujá,2,32.0,544.0,0.0,272.0,0.0,0.0,3.0,257.0,275.0,9.0,0.0,1.0,1.0,1.0,0.0,2024
Arujá,2,8.0,136.0,0.0,136.0,0.0,0.0,3.0,131.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Arujá,2,46.0,836.0,0.0,472.0,0.0,0.0,8.0,454.0,356.0,18.0,0.0,1.0,1.0,1.0,1.0,2024
Arujá,2,,,,,,,,,,,,,,,,2024
Arujá,2,,,,,,,,,,,,,,,,2024
Arujá,2,,,,,,,,,,,,,,,,2024
Arujá,2,,,,,,,,,,,,,,,,2024
Arujá,2,,,,,,,,,,,,,,,,2024
Arujá,2,40.0,626.0,0.0,0.0,0.0,0.0,0.0,4.0,407.0,215.0,1.0,1.0,1.0,1.0,1.0,2024
Arujá,2,38.0,741.0,0.0,741.0,0.0,0.0,12.0,687.0,42.0,0.0,0.0,1.0,1.0,0.0,1.0,2024
Arujá,2,23.0,381.0,0.0,278.0,0.0,0.0,4.0,267.0,106.0,4.0,0.0,0.0,1.0,1.0,0.0,2024
Arujá,2,33.0,941.0,0.0,414.0,0.0,0.0,8.0,382.0,521.0,30.0,0.0,1.0,1.0,1.0,0.0,2024
Arujá,2,,,,,,,,,,,,,,,,2024
Arujá,2,,,,,,,,,,,,,,,,2024
Arujá,2,20.0,458.0,0.0,276.0,0.0,0.0,6.0,257.0,188.0,7.0,0.0,1.0,1.0,1.0,0.0,2024
Arujá,2,,,,,,,,,,,,,,,,2024
Arujá,2,65.0,1113.0,0.0,364.0,0.0,0.0,3.0,338.0,631.0,141.0,0.0,0.0,1.0,1.0,0.0,2024
Aspásia,2,21.0,238.0,99.0,92.0,0.0,0.0,99.0,93.0,42.0,4.0,0.0,1.0,1.0,1.0,0.0,2024
Assis,2,23.0,435.0,0.0,291.0,0.0,0.0,5.0,274.0,152.0,4.0,0.0,1.0,1.0,1.0,0.0,2024
Assis,2,40.0,527.0,0.0,326.0,0.0,0.0,9.0,303.0,202.0,13.0,0.0,1.0,1.0,1.0,0.0,2024
Assis,2,23.0,403.0,0.0,283.0,0.0,0.0,4.0,277.0,118.0,4.0,0.0,1.0,1.0,1.0,1.0,2024
Assis,2,70.0,1141.0,0.0,0.0,0.0,0.0,0.0,7.0,644.0,490.0,1.0,1.0,1.0,1.0,0.0,2024
Assis,2,23.0,291.0,0.0,224.0,0.0,0.0,6.0,213.0,70.0,2.0,0.0,0.0,1.0,1.0,0.0,2024
Assis,2,23.0,328.0,0.0,328.0,0.0,0.0,6.0,312.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Assis,2,37.0,453.0,0.0,283.0,0.0,0.0,5.0,267.0,178.0,3.0,0.0,1.0,1.0,1.0,1.0,2024
Assis,2,23.0,329.0,0.0,248.0,0.0,0.0,4.0,233.0,90.0,2.0,0.0,1.0,1.0,1.0,1.0,2024
Assis,2,57.0,1327.0,0.0,583.0,0.0,0.0,7.0,570.0,596.0,154.0,0.0,1.0,1.0,1.0,1.0,2024
Assis,2,27.0,465.0,0.0,289.0,0.0,0.0,3.0,288.0,171.0,3.0,0.0,1.0,1.0,1.0,1.0,2024
Assis,2,41.0,763.0,0.0,424.0,0.0,0.0,5.0,404.0,341.0,13.0,0.0,1.0,1.0,1.0,1.0,2024
Assis,2,8.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,0.0,2024
Assis,2,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,2024
Assis,2,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,1.0,0.0,0.0,2024
Assis,2,10.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,2024
Assis,2,43.0,563.0,0.0,201.0,0.0,0.0,2.0,183.0,258.0,120.0,0.0,1.0,1.0,1.0,0.0,2024
Assis,2,35.0,528.0,0.0,317.0,0.0,0.0,9.0,304.0,209.0,6.0,0.0,1.0,1.0,1.0,0.0,2024
Assis,2,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
Atibaia,2,34.0,924.0,0.0,433.0,0.0,0.0,0.0,400.0,454.0,70.0,0.0,1.0,1.0,1.0,0.0,2024
Atibaia,2,23.0,545.0,0.0,232.0,0.0,0.0,1.0,220.0,311.0,13.0,0.0,1.0,1.0,1.0,0.0,2024
Atibaia,2,30.0,563.0,0.0,321.0,0.0,0.0,1.0,308.0,230.0,24.0,0.0,1.0,1.0,1.0,1.0,2024
Atibaia,2,41.0,836.0,0.0,483.0,0.0,0.0,1.0,457.0,345.0,33.0,0.0,1.0,1.0,1.0,1.0,2024
Atibaia,2,27.0,646.0,0.0,366.0,0.0,0.0,0.0,348.0,278.0,20.0,0.0,0.0,1.0,1.0,1.0,2024
Atibaia,2,22.0,556.0,0.0,295.0,0.0,0.0,0.0,289.0,245.0,22.0,0.0,1.0,1.0,1.0,0.0,2024
Atibaia,2,22.0,483.0,0.0,286.0,0.0,0.0,0.0,271.0,198.0,14.0,0.0,1.0,1.0,1.0,1.0,2024
Atibaia,2,62.0,1461.0,0.0,426.0,0.0,0.0,1.0,405.0,909.0,146.0,1.0,1.0,1.0,1.0,1.0,2024
Atibaia,2,21.0,290.0,0.0,189.0,0.0,0.0,0.0,186.0,100.0,4.0,0.0,1.0,1.0,1.0,1.0,2024
Atibaia,2,29.0,565.0,0.0,248.0,0.0,0.0,0.0,240.0,304.0,21.0,0.0,1.0,1.0,1.0,0.0,2024
Atibaia,2,20.0,439.0,0.0,339.0,0.0,0.0,1.0,326.0,106.0,6.0,0.0,1.0,1.0,1.0,0.0,2024
Atibaia,2,31.0,645.0,0.0,361.0,0.0,0.0,0.0,340.0,279.0,26.0,0.0,0.0,1.0,1.0,0.0,2024
Atibaia,2,25.0,491.0,0.0,491.0,0.0,0.0,1.0,464.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,2024
Atibaia,2,41.0,891.0,0.0,376.0,0.0,0.0,3.0,357.0,453.0,78.0,1.0,1.0,1.0,1.0,0.0,2024
Atibaia,2,53.0,881.0,0.0,0.0,0.0,0.0,0.0,3.0,676.0,202.0,1.0,1.0,1.0,1.0,1.0,2024
Atibaia,2,8.0,29.0,0.0,10.0,0.0,0.0,0.0,0.0,21.0,8.0,1.0,1.0,0.0,1.0,1.0,2024
Atibaia,2,,,,,,,,,,,,,,,,2024
Atibaia,2,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,2024
Atibaia,2,,,,,,,,,,,,,,,,2024
Atibaia,2,28.0,731.0,0.0,454.0,0.0,0.0,2.0,437.0,278.0,14.0,0.0,0.0,1.0,1.0,1.0,2024
Atibaia,2,,,,,,,,,,,,,,,,2024
Atibaia,2,29.0,623.0,0.0,494.0,0.0,0.0,0.0,466.0,28.0,129.0,0.0,1.0,1.0,1.0,0.0,2024
Atibaia,2,34.0,591.0,0.0,320.0,0.0,0.0,1.0,290.0,259.0,41.0,0.0,1.0,1.0,1.0,0.0,2024
Atibaia,2,20.0,398.0,0.0,246.0,0.0,0.0,0.0,237.0,155.0,6.0,0.0,1.0,1.0,1.0,1.0,2024
Atibaia,2,24.0,463.0,0.0,463.0,0.0,0.0,1.0,426.0,36.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Atibaia,2,,,,,,,,,,,,,,,,2024
Atibaia,2,,,,,,,,,,,,,,,,2024
Atibaia,2,,,,,,,,,,,,,,,,2024
Atibaia,2,10.0,137.0,137.0,0.0,0.0,0.0,132.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024
Atibaia,2,,,,,,,,,,,,,,,,2024
Atibaia,2,,,,,,,,,,,,,,,,2024
Auriflama,2,29.0,479.0,0.0,252.0,0.0,0.0,8.0,240.0,206.0,25.0,0.0,1.0,1.0,1.0,0.0,2024
Auriflama,2,19.0,398.0,0.0,253.0,0.0,0.0,1.0,252.0,140.0,5.0,0.0,1.0,1.0,1.0,0.0,2024
Avaí,2,19.0,353.0,0.0,214.0,0.0,0.0,9.0,198.0,135.0,11.0,0.0,1.0,1.0,1.0,1.0,2024
Avaí,2,13.0,38.0,15.0,6.0,0.0,9.0,15.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,2024
Avaí,2,14.0,42.0,9.0,14.0,0.0,4.0,10.0,15.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,2024
Avaí,2,14.0,39.0,9.0,10.0,0.0,6.0,10.0,9.0,1.0,13.0,0.0,0.0,1.0,0.0,1.0,2024
Avaí,2,11.0,54.0,22.0,12.0,0.0,4.0,20.0,13.0,8.0,9.0,0.0,0.0,1.0,0.0,1.0,2024
Avanhandava,2,53.0,870.0,0.0,506.0,0.0,0.0,1.0,463.0,332.0,74.0,0.0,1.0,1.0,1.0,1.0,2024
Avanhandava,2,9.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,1.0,0.0,0.0,2024
Avaré,2,42.0,871.0,0.0,579.0,0.0,0.0,1.0,567.0,296.0,7.0,0.0,0.0,1.0,1.0,0.0,2024
Avaré,2,57.0,1315.0,0.0,530.0,0.0,0.0,0.0,521.0,766.0,28.0,0.0,1.0,1.0,1.0,1.0,2024
Avaré,2,33.0,759.0,0.0,437.0,0.0,0.0,2.0,414.0,325.0,18.0,0.0,0.0,1.0,1.0,0.0,2024
Avaré,2,26.0,544.0,0.0,281.0,0.0,0.0,0.0,269.0,265.0,10.0,0.0,0.0,1.0,1.0,0.0,2024
Avaré,2,28.0,616.0,0.0,348.0,0.0,0.0,1.0,353.0,253.0,9.0,0.0,1.0,1.0,1.0,0.0,2024
Avaré,2,30.0,571.0,0.0,276.0,0.0,0.0,0.0,265.0,301.0,5.0,0.0,0.0,1.0,1.0,1.0,2024
Avaré,2,21.0,402.0,0.0,402.0,0.0,0.0,3.0,364.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Avaré,2,22.0,377.0,0.0,0.0,0.0,0.0,0.0,7.0,301.0,69.0,1.0,1.0,1.0,1.0,0.0,2024
Avaré,2,11.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,2024
Avaré,2,8.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,2024
Avaré,2,,,,,,,,,,,,,,,,2024
Avaré,2,9.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,0.0,1.0,1.0,0.0,0.0,2024
Avaré,2,22.0,441.0,0.0,224.0,0.0,0.0,0.0,224.0,209.0,8.0,0.0,0.0,1.0,1.0,0.0,2024
Avaré,2,19.0,258.0,0.0,258.0,0.0,0.0,1.0,247.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Avaré,2,14.0,254.0,0.0,254.0,0.0,0.0,0.0,247.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
Avaré,2,,,,,,,,,,,,,,,,2024
Avaré,2,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,2024
Bady Bassitt,2,46.0,1309.0,0.0,331.0,0.0,0.0,0.0,310.0,918.0,81.0,0.0,1.0,1.0,1.0,0.0,2024
Bady Bassitt,2,,,,,,,,,,,,,,,,2024
Balbinos,2,12.0,118.0,0.0,70.0,0.0,0.0,1.0,69.0,46.0,2.0,0.0,1.0,1.0,1.0,1.0,2024
Balbinos,2,9.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,2024
Balbinos,2,7.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,1.0,0.0,0.0,2024
Bálsamo,2,44.0,658.0,0.0,417.0,0.0,0.0,8.0,399.0,232.0,19.0,0.0,1.0,1.0,1.0,1.0,2024
Bananal,2,22.0,333.0,0.0,0.0,0.0,0.0,0.0,6.0,292.0,35.0,0.0,0.0,1.0,1.0,0.0,2024
Barão de Antonina,2,6.0,8.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2024
Barão de Antonina,2,24.0,322.0,0.0,184.0,0.0,0.0,1.0,180.0,137.0,4.0,0.0,1.0,1.0,1.0,1.0,2024
Barão de Antonina,2,21.0,21.0,8.0,4.0,0.0,3.0,8.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,2024
Barão de Antonina,2,6.0,7.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2024
Barbosa,2,24.0,471.0,0.0,296.0,0.0,0.0,0.0,271.0,188.0,12.0,0.0,0.0,1.0,1.0,1.0,2024
Bariri,2,,,,,,,,,,,,,,,,2024
Bariri,2,45.0,942.0,0.0,211.0,0.0,0.0,3.0,215.0,639.0,85.0,0.0,0.0,1.0,1.0,1.0,2024
Bariri,2,20.0,354.0,0.0,237.0,0.0,0.0,6.0,233.0,108.0,7.0,0.0,1.0,1.0,1.0,0.0,2024
Bariri,2,,,,,,,,,,,,,,,,2024
Bariri,2,,,,,,,,,,,,,,,,2024
Barra Bonita,2,11.0,218.0,0.0,0.0,0.0,0.0,0.0,3.0,202.0,13.0,0.0,1.0,1.0,1.0,0.0,2024
Barra Bonita,2,21.0,266.0,0.0,150.0,0.0,0.0,0.0,142.0,110.0,14.0,0.0,1.0,1.0,1.0,0.0,2024
Barra Bonita,2,14.0,283.0,0.0,283.0,0.0,0.0,0.0,266.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Barra Bonita,2,51.0,1281.0,0.0,631.0,0.0,0.0,0.0,600.0,630.0,51.0,0.0,1.0,1.0,1.0,0.0,2024
Barra Bonita,2,41.0,444.0,0.0,0.0,0.0,0.0,0.0,1.0,270.0,173.0,1.0,1.0,1.0,0.0,0.0,2024
Barra do Chapéu,2,19.0,357.0,0.0,218.0,0.0,0.0,3.0,219.0,132.0,3.0,0.0,0.0,1.0,1.0,1.0,2024
Barra do Chapéu,2,14.0,92.0,0.0,48.0,0.0,0.0,2.0,44.0,31.0,15.0,0.0,1.0,1.0,1.0,0.0,2024
Barra do Chapéu,2,12.0,112.0,0.0,68.0,0.0,0.0,3.0,65.0,43.0,1.0,0.0,0.0,1.0,1.0,0.0,2024
Barra do Turvo,2,38.0,714.0,0.0,359.0,0.0,0.0,2.0,345.0,337.0,30.0,0.0,1.0,1.0,1.0,1.0,2024
Barra do Turvo,2,13.0,184.0,0.0,119.0,0.0,0.0,1.0,107.0,70.0,6.0,0.0,0.0,1.0,0.0,0.0,2024
Barretos,2,,,,,,,,,,,,,,,,2024
Barretos,2,,,,,,,,,,,,,,,,2024
Barretos,2,36.0,879.0,0.0,465.0,0.0,0.0,1.0,417.0,424.0,37.0,0.0,1.0,1.0,1.0,0.0,2024
Barretos,2,76.0,1334.0,0.0,0.0,0.0,0.0,0.0,2.0,759.0,573.0,1.0,1.0,1.0,1.0,1.0,2024
Barretos,2,21.0,394.0,0.0,285.0,0.0,0.0,0.0,258.0,121.0,15.0,0.0,0.0,1.0,1.0,1.0,2024
Barretos,2,53.0,1063.0,0.0,573.0,0.0,0.0,3.0,484.0,533.0,43.0,0.0,0.0,1.0,1.0,1.0,2024
Barretos,2,25.0,438.0,0.0,308.0,0.0,0.0,1.0,274.0,155.0,8.0,0.0,1.0,1.0,1.0,1.0,2024
Barretos,2,23.0,410.0,0.0,267.0,0.0,0.0,1.0,233.0,167.0,9.0,0.0,1.0,1.0,1.0,1.0,2024
Barretos,2,16.0,280.0,0.0,280.0,0.0,0.0,0.0,266.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Barretos,2,20.0,385.0,0.0,309.0,0.0,0.0,0.0,281.0,100.0,4.0,0.0,1.0,1.0,1.0,1.0,2024
Barretos,2,25.0,485.0,0.0,335.0,0.0,0.0,0.0,318.0,164.0,3.0,0.0,0.0,1.0,1.0,1.0,2024
Barretos,2,17.0,369.0,0.0,369.0,0.0,0.0,0.0,342.0,27.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
Barretos,2,,,,,,,,,,,,,,,,2024
Barretos,2,12.0,1394.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1380.0,0.0,0.0,1.0,0.0,0.0,2024
Barretos,2,11.0,195.0,0.0,0.0,0.0,0.0,0.0,2.0,182.0,11.0,0.0,1.0,1.0,1.0,1.0,2024
Barretos,2,32.0,626.0,0.0,347.0,0.0,0.0,0.0,305.0,307.0,14.0,0.0,1.0,1.0,1.0,1.0,2024
Barretos,2,13.0,104.0,0.0,64.0,0.0,0.0,0.0,56.0,44.0,4.0,0.0,0.0,1.0,1.0,0.0,2024
Barrinha,2,33.0,740.0,0.0,0.0,0.0,0.0,0.0,20.0,679.0,41.0,0.0,1.0,1.0,1.0,1.0,2024
Barrinha,2,14.0,541.0,0.0,0.0,0.0,0.0,0.0,4.0,448.0,89.0,0.0,1.0,1.0,1.0,0.0,2024
Barueri,2,15.0,263.0,0.0,0.0,0.0,0.0,0.0,4.0,241.0,18.0,0.0,1.0,1.0,1.0,1.0,2024
Barueri,2,22.0,528.0,0.0,0.0,0.0,0.0,0.0,1.0,402.0,125.0,0.0,1.0,1.0,1.0,1.0,2024
Barueri,2,27.0,502.0,0.0,0.0,0.0,0.0,0.0,2.0,319.0,181.0,0.0,1.0,1.0,1.0,0.0,2024
Barueri,2,18.0,261.0,0.0,0.0,0.0,0.0,0.0,2.0,231.0,28.0,0.0,1.0,1.0,0.0,1.0,2024
Barueri,2,11.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,15.0,0.0,1.0,1.0,1.0,1.0,2024
Barueri,2,12.0,206.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,16.0,0.0,1.0,1.0,1.0,1.0,2024
Barueri,2,14.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,26.0,0.0,1.0,1.0,1.0,1.0,2024
Barueri,2,20.0,311.0,0.0,0.0,0.0,0.0,0.0,2.0,287.0,22.0,0.0,1.0,1.0,1.0,1.0,2024
Barueri,2,29.0,707.0,0.0,0.0,0.0,0.0,0.0,3.0,637.0,67.0,0.0,1.0,1.0,1.0,0.0,2024
Barueri,2,53.0,1081.0,0.0,0.0,0.0,0.0,0.0,2.0,761.0,318.0,0.0,1.0,1.0,1.0,0.0,2024
Barueri,2,11.0,161.0,0.0,0.0,0.0,0.0,0.0,1.0,147.0,13.0,0.0,1.0,1.0,1.0,1.0,2024
Barueri,2,64.0,777.0,0.0,0.0,0.0,0.0,0.0,1.0,461.0,315.0,1.0,1.0,1.0,1.0,1.0,2024
Barueri,2,,,,,,,,,,,,,,,,2024
Barueri,2,,,,,,,,,,,,,,,,2024
Barueri,2,32.0,642.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,161.0,0.0,1.0,1.0,1.0,1.0,2024
Barueri,2,18.0,296.0,0.0,0.0,0.0,0.0,0.0,4.0,268.0,24.0,0.0,1.0,1.0,1.0,1.0,2024
Barueri,2,31.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,256.0,0.0,0.0,1.0,1.0,1.0,2024
Barueri,2,18.0,317.0,0.0,0.0,0.0,0.0,0.0,3.0,298.0,16.0,0.0,1.0,1.0,1.0,1.0,2024
